employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-14164775,Pavani,Kanda,Male,Maharashtra,Pune,2024-03-09,Operations,Logistics Coordinator,Bachelor,379433,Good,No,1980-12-03,2024-09-05
00-12735359,Zarna,Shetty,Male,Delhi,New Delhi,2021-01-20,IT,Software Developer,Master,480585,Good,No,2003-10-10,2021-10-05
00-73560289,Zaid,Dara,Male,Punjab,Ludhiana,2022-06-27,Operations,Logistics Coordinator,Bachelor,357479,Satisfactory,No,1989-04-07,2022-12-24
00-72415804,Kiaan,Shetty,Male,Tamil Nadu,Coimbatore,2022-09-17,IT,Software Developer,Master,540726,Good,No,1980-08-02,2023-03-16
00-91321540,Edhitha,Savant,Female,Karnataka,Bengaluru,2021-08-26,Operations,Logistics Coordinator,Bachelor,384426,Good,No,1981-04-11,2022-02-22
00-25372341,Yamini,Sandhu,Female,Karnataka,Bengaluru,2023-11-19,Sales,Sales Specialist,Master,499785,Good,No,1985-06-04,2024-05-17
00-24508768,Sanaya,Dutt,Male,Tamil Nadu,Madurai,2020-10-15,IT,IT Support Specialist,High School,308349,Satisfactory,No,1983-02-15,2021-04-13
00-60372847,Vaishnavi,Sengupta,Male,Maharashtra,Mumbai,2019-04-11,IT,IT Support Specialist,Bachelor,391608,Good,No,1981-03-05,2022-06-08
00-20200074,Yug,Malhotra,Female,Kerala,Thiruvananthapuram,2020-10-24,Sales,Sales Consultant,Bachelor,535252,Good,No,1998-02-27,2021-04-22
00-23676961,Vedhika,Khare,Male,Delhi,Dwarka,2022-04-17,Sales,Sales Specialist,Master,387623,Good,Yes,1970-06-27,2022-10-14
00-90585882,Ria,Brahmbhatt,Male,Karnataka,Bengaluru,2023-10-05,IT,System Administrator,Bachelor,541993,Good,No,1972-06-27,2024-04-02
00-15512205,Bhavika,Keer,Male,Maharashtra,Mumbai,2018-04-16,IT,Software Developer,Bachelor,746729,Good,No,1974-11-01,2021-08-07
00-59737181,Gautami,Nagarajan,Female,Maharashtra,Pune,2016-12-12,Operations,Operations Analyst,Bachelor,349106,Good,Yes,1997-09-14,2021-05-12
00-11698142,Faris,Devi,Female,West Bengal,Howrah,2023-02-28,Operations,Operations Analyst,Master,418951,Good,Yes,1992-03-29,2023-08-27
00-68186525,Vihaan,Rajagopal,Female,Tamil Nadu,Coimbatore,2024-09-26,Sales,Sales Representative,Bachelor,267795,Good,Yes,1997-11-03,2025-03-25
00-71705170,Michael,Kala,Male,Maharashtra,Mumbai,2022-01-25,Operations,Operations Analyst,Bachelor,515344,Good,No,1968-09-22,2022-07-24
00-80027662,Oeshi,Reddy,Female,West Bengal,Durgapur,2024-05-08,Operations,Inventory Specialist,Bachelor,313891,Excellent,No,1994-04-16,2024-11-04
00-82232344,Unnati,Sagar,Male,Maharashtra,Mumbai,2023-01-25,Operations,Inventory Specialist,Bachelor,415414,Good,No,1983-10-26,2023-07-24
00-89520597,Samuel,Salvi,Female,Tamil Nadu,Chennai,2017-06-01,Marketing,Content Creator,Bachelor,344876,Satisfactory,No,1985-02-05,2019-06-14
00-21631697,Anmol,Rai,Female,Karnataka,Mysuru,2017-07-05,Operations,Logistics Coordinator,Bachelor,383850,Good,No,1967-07-09,2018-01-01
00-72372114,Abeer,Pandey,Male,Uttar Pradesh,Kanpur,2020-04-25,Customer Service,Support Specialist,High School,379557,Satisfactory,Yes,1986-02-28,2020-10-22
00-55150390,Madhavi,Saini,Female,Karnataka,Mangalore,2015-07-29,Sales,Sales Specialist,Master,528643,Satisfactory,Yes,1975-08-11,2018-09-03
00-75437844,Thomas,Sura,Female,Uttar Pradesh,Kanpur,2017-03-27,Marketing,SEO Specialist,High School,290048,Excellent,Yes,1971-02-22,2018-02-13
00-47535126,Anjali,Sarin,Female,West Bengal,Durgapur,2023-07-08,Customer Service,Support Specialist,High School,342803,Good,Yes,1970-10-09,2024-01-04
00-84597009,Ayush,Ramachandran,Female,Karnataka,Bengaluru,2015-05-11,Sales,Sales Representative,Bachelor,360096,Satisfactory,Yes,1978-03-12,2020-06-11
00-42394260,Nidhi,Gandhi,Male,Maharashtra,Nagpur,2022-11-23,Operations,Logistics Coordinator,Bachelor,334994,Good,No,1977-04-26,2023-05-22
00-42255732,Unni,Datta,Female,West Bengal,Kolkata,2022-08-30,Sales,Sales Representative,Bachelor,371787,Satisfactory,Yes,1977-01-18,2023-02-26
00-75876924,Avi,Ramesh,Female,Punjab,Ludhiana,2019-08-18,Sales,Sales Specialist,PhD,383321,Good,Yes,1991-05-04,2020-02-14
00-49491631,Avi,Chacko,Male,Maharashtra,Pune,2017-09-07,Customer Service,Customer Service Representative,High School,355392,Satisfactory,No,1990-10-02,2023-12-12
00-51098277,Priya,Deshmukh,Male,Karnataka,Mysuru,2022-12-03,Sales,Sales Consultant,Bachelor,489943,Good,Yes,1992-04-17,2023-06-01
00-84285882,Triya,Gopal,Male,Delhi,Dwarka,2020-01-20,Customer Service,Customer Service Manager,PhD,483369,Good,No,1978-07-14,2020-07-18
00-83871890,Abha,Raghavan,Male,Maharashtra,Pune,2018-05-08,Operations,Logistics Coordinator,Bachelor,364302,Good,No,1987-09-15,2020-01-29
00-46361787,Siddharth,Sha,Female,Kerala,Thiruvananthapuram,2018-05-07,Customer Service,Help Desk Technician,Bachelor,267204,Excellent,Yes,1997-06-24,2018-11-03
00-35848226,Geetika,Raghavan,Female,Maharashtra,Pune,2018-04-19,Operations,Logistics Coordinator,Bachelor,364438,Satisfactory,Yes,1984-04-27,2018-10-16
00-34850391,Oviya,Krishnan,Female,Maharashtra,Mumbai,2017-11-21,Customer Service,Support Specialist,High School,384103,Good,Yes,1986-03-18,2024-12-23
00-47111151,Finn,Singhal,Male,West Bengal,Howrah,2022-01-08,IT,IT Support Specialist,High School,328026,Good,Yes,1967-12-07,2022-07-07
00-47983442,Charles,Palla,Male,Delhi,Dwarka,2024-03-28,Customer Service,Customer Service Representative,High School,330884,Satisfactory,No,2003-08-03,2024-09-24
00-40532273,Ekapad,Baria,Female,Delhi,Dwarka,2018-10-20,Finance,Financial Analyst,Bachelor,332585,Good,No,1996-02-18,2019-04-18
00-81690398,Azaan,Kota,Female,Karnataka,Mysuru,2016-03-18,Operations,Logistics Coordinator,Bachelor,346021,Satisfactory,Yes,1994-04-08,2016-09-14
00-84270583,Anmol,Dua,Female,Delhi,Rohini,2017-04-03,Customer Service,Help Desk Technician,High School,316000,Excellent,No,1990-07-22,2024-11-08
00-75884623,Jonathan,Solanki,Male,Delhi,New Delhi,2016-09-16,Sales,Sales Consultant,Bachelor,721003,Good,Yes,1990-06-08,2019-01-27
00-48163378,Ishwar,Kamdar,Female,Delhi,New Delhi,2019-06-30,Marketing,SEO Specialist,Bachelor,353275,Good,No,1979-03-31,2022-03-29
00-34744872,Aahana,Pillay,Male,Maharashtra,Mumbai,2024-03-06,Operations,Logistics Coordinator,Bachelor,316675,Good,No,1981-07-01,2024-09-02
00-74119726,Ishwar,Gade,Female,Punjab,Ludhiana,2016-04-30,Sales,Sales Specialist,Bachelor,382783,Good,Yes,1979-10-26,2023-10-23
00-76001106,Hritik,Bal,Male,Karnataka,Mysuru,2016-12-26,Customer Service,Support Specialist,Bachelor,355321,Satisfactory,No,1975-12-15,2017-06-24
00-17195288,Devika,Prashad,Female,Karnataka,Bengaluru,2017-06-04,IT,System Administrator,Master,609056,Satisfactory,Yes,1985-09-16,2018-12-19
00-21432787,Rushil,Borra,Female,Maharashtra,Pune,2024-08-17,HR,Recruiter,Bachelor,374306,Satisfactory,No,1977-05-03,2025-02-13
00-65857931,Xavier,Chaudry,Female,Karnataka,Mysuru,2021-09-28,IT,IT Support Specialist,High School,277619,Satisfactory,No,1978-06-16,2022-03-27
00-80138498,Charvi,Dara,Female,Uttar Pradesh,Kanpur,2018-11-06,IT,Software Developer,Bachelor,446925,Satisfactory,No,1989-04-27,2019-05-05
00-88990506,Benjamin,Palan,Male,Maharashtra,Nagpur,2024-07-25,Sales,Sales Consultant,Master,500579,Excellent,Yes,2000-02-13,2025-01-21
00-93352876,Priya,Prabhakar,Male,Maharashtra,Pune,2016-01-27,Operations,Logistics Coordinator,Bachelor,378778,Needs Improvement,No,1986-01-04,2016-07-25
00-37888820,Yashawini,Om,Male,Delhi,Dwarka,2021-01-05,Customer Service,Customer Service Representative,High School,345949,Good,No,1986-08-17,2021-07-04
00-20896797,Osha,Suri,Male,Karnataka,Mangalore,2017-02-10,Customer Service,Support Specialist,Bachelor,394238,Needs Improvement,No,1983-01-19,2021-08-28
00-20075036,Rachita,Pathak,Female,Karnataka,Mangalore,2017-09-04,Marketing,Marketing Coordinator,Bachelor,433765,Good,No,1985-04-28,2018-03-03
00-89699989,Tripti,Dua,Male,Delhi,New Delhi,2019-06-19,Customer Service,Customer Service Representative,High School,352184,Good,No,1973-11-05,2019-12-16
00-48668783,Patrick,Vig,Female,Maharashtra,Mumbai,2022-09-10,Sales,Sales Specialist,PhD,524768,Good,No,1974-12-03,2023-03-09
00-70939053,Anamika,Yohannan,Female,Tamil Nadu,Chennai,2016-10-27,Sales,Sales Representative,Bachelor,381099,Satisfactory,No,1993-01-20,2024-04-01
00-93893865,Veda,Shroff,Female,Maharashtra,Nagpur,2020-06-18,Operations,Logistics Coordinator,Bachelor,303789,Good,No,1974-11-03,2022-07-23
00-25405014,Amrita,Naidu,Female,Maharashtra,Pune,2020-11-26,Operations,Operations Analyst,Bachelor,324066,Good,No,2000-07-05,2022-07-22
00-45652586,Yatan,Chadha,Female,Maharashtra,Nagpur,2023-04-19,Marketing,Content Creator,High School,281812,Good,No,1963-04-21,2023-10-16
00-32269779,Shravya,Kohli,Female,Punjab,Jalandhar,2023-10-19,Sales,Sales Representative,Bachelor,326170,Satisfactory,No,1981-12-02,2024-04-16
00-86397676,Ucchal,Raghavan,Male,Karnataka,Mysuru,2024-05-10,Sales,Sales Consultant,Master,629861,Satisfactory,No,1986-02-05,2024-11-06
00-72907576,Ayush,Talwar,Female,Delhi,New Delhi,2022-11-27,Operations,Inventory Specialist,High School,327401,Good,No,1997-03-14,2023-05-26
00-46540265,Ekta,Gopal,Male,Maharashtra,Pune,2020-07-08,IT,Software Developer,Master,600224,Excellent,No,2004-07-26,2021-06-15
00-20796722,Simon,Pant,Female,Delhi,Rohini,2020-11-05,Marketing,Content Creator,Bachelor,334739,Good,No,1997-01-24,2021-09-18
00-53261270,Aarna,Oak,Male,Karnataka,Mangalore,2021-04-19,Marketing,Marketing Manager,PhD,619023,Satisfactory,No,1986-05-06,2021-10-16
00-40725714,Anya,Anne,Female,Maharashtra,Mumbai,2024-07-19,Sales,Sales Consultant,PhD,639810,Satisfactory,No,1969-07-01,2025-01-15
00-12784407,Rayaan,Chada,Female,Tamil Nadu,Coimbatore,2024-04-03,IT,IT Support Specialist,Bachelor,308316,Satisfactory,Yes,1979-07-23,2024-09-30
00-46173157,Niharika,Suresh,Male,Karnataka,Mysuru,2020-08-03,IT,System Administrator,Bachelor,443239,Needs Improvement,No,1997-12-25,2021-01-30
00-79654147,Wridesh,Soni,Female,Kerala,Kochi,2022-09-08,Customer Service,Help Desk Technician,Bachelor,332991,Good,Yes,1988-11-20,2023-03-07
00-88561612,Vritti,Sem,Female,Maharashtra,Nagpur,2019-11-04,Operations,Inventory Specialist,High School,346062,Good,No,2002-04-14,2020-05-02
00-73083727,Anay,Chander,Male,Maharashtra,Pune,2018-04-25,Operations,Inventory Specialist,High School,376171,Satisfactory,Yes,1988-11-22,2021-06-13
00-99943797,Timothy,Ravel,Female,West Bengal,Durgapur,2016-09-25,Sales,Sales Consultant,Master,582577,Good,Yes,1984-02-03,2023-06-26
00-65250068,Yagnesh,Mohan,Female,Maharashtra,Nagpur,2022-09-15,Operations,Inventory Specialist,High School,285914,Good,Yes,1982-09-25,2023-03-14
00-63747791,Jyoti,Solanki,Male,Maharashtra,Nagpur,2023-08-03,Sales,Sales Specialist,Bachelor,430698,Good,Yes,2001-12-13,2024-01-30
00-71045700,Hemangini,Sandal,Female,Maharashtra,Pune,2016-10-16,Operations,Logistics Coordinator,Bachelor,274146,Good,No,1993-05-05,2019-10-29
00-25558733,Ganga,Pandey,Male,Kerala,Kochi,2024-09-29,IT,IT Support Specialist,High School,354390,Good,Yes,1988-02-23,2025-03-28
00-79067939,Sudiksha,Madan,Female,Uttar Pradesh,Kanpur,2023-04-30,Customer Service,Customer Service Representative,Bachelor,307425,Good,No,1971-12-01,2023-10-27
00-82825679,Zayan,Kashyap,Male,Tamil Nadu,Coimbatore,2019-02-16,Customer Service,Support Specialist,Bachelor,361185,Good,No,1977-10-11,2019-08-15
00-79583757,Reyansh,Mutti,Male,West Bengal,Kolkata,2018-02-16,Sales,Sales Representative,Bachelor,358920,Good,No,1983-11-27,2024-04-26
00-69329732,Qasim,Handa,Male,Delhi,New Delhi,2022-03-26,HR,Recruiter,High School,314223,Good,No,1998-10-15,2023-08-22
00-83715012,Veda,Malhotra,Female,Delhi,Dwarka,2017-10-09,Operations,Logistics Coordinator,Bachelor,273260,Needs Improvement,Yes,2000-03-12,2020-10-19
00-75056916,Barkha,Chaudhry,Male,Karnataka,Bengaluru,2016-11-19,Customer Service,Support Specialist,Bachelor,332585,Satisfactory,Yes,1987-03-04,2021-04-11
00-42117961,Rishi,Minhas,Female,Punjab,Amritsar,2022-03-30,Marketing,Content Creator,High School,338568,Satisfactory,No,2002-04-02,2022-09-26
00-11835355,Jalsa,Gola,Male,Maharashtra,Nagpur,2020-04-27,Operations,Inventory Specialist,Bachelor,433854,Satisfactory,No,1965-02-22,2023-07-03
00-25228493,Akshay,Walla,Female,Karnataka,Bengaluru,2019-02-19,Customer Service,Support Specialist,High School,323724,Satisfactory,No,1962-03-23,2021-09-08
00-30665654,Anusha,Bath,Female,Karnataka,Mangalore,2020-01-22,Customer Service,Support Specialist,High School,292450,Excellent,No,1968-11-19,2020-07-20
00-78299645,Brinda,Date,Female,West Bengal,Kolkata,2022-09-05,Operations,Logistics Coordinator,Bachelor,337736,Good,No,2001-03-16,2023-03-04
00-74759996,Vritti,Chauhan,Male,West Bengal,Durgapur,2024-12-04,Sales,Sales Consultant,Bachelor,511448,Good,No,1992-10-16,2025-06-02
00-83989546,Advik,Mane,Male,Delhi,New Delhi,2017-07-02,Customer Service,Support Specialist,High School,297691,Satisfactory,Yes,1962-06-01,2019-02-04
00-78214937,Varenya,Sastry,Female,Maharashtra,Nagpur,2022-05-13,Customer Service,Customer Service Representative,Bachelor,329730,Satisfactory,No,1978-03-02,2024-10-15
00-19369750,Qarin,Behl,Male,Maharashtra,Mumbai,2017-04-09,Finance,Accounts Payable Specialist,Bachelor,304794,Good,Yes,1997-07-24,2017-10-06
00-78147397,Vanya,Comar,Male,Maharashtra,Pune,2017-11-16,IT,Software Developer,Master,579975,Good,Yes,1975-08-18,2018-05-15
00-50071487,Dhruv,Rattan,Male,Maharashtra,Pune,2023-07-10,Customer Service,Customer Service Representative,Bachelor,321183,Good,Yes,1998-06-08,2024-01-06
00-75718414,Ethan,Bera,Female,Maharashtra,Nagpur,2023-02-28,Marketing,Marketing Coordinator,Bachelor,407688,Satisfactory,No,1988-11-11,2023-08-27
00-75007200,Manthan,Modi,Male,West Bengal,Howrah,2018-02-03,Customer Service,Help Desk Technician,High School,472470,Good,Yes,1972-07-23,2019-05-18
00-82937948,Yuvraj,Dani,Male,Maharashtra,Mumbai,2018-08-05,Operations,Logistics Coordinator,Bachelor,388393,Satisfactory,No,1982-05-22,2021-12-16
00-35320492,Omaja,Kara,Male,Maharashtra,Nagpur,2024-10-28,Customer Service,Customer Service Representative,High School,276791,Satisfactory,No,1986-06-30,2025-04-26
00-61401477,Lajita,Seshadri,Male,Delhi,Rohini,2017-12-19,Finance,Accountant,Bachelor,334551,Good,No,1997-08-28,2020-02-07
00-52704903,Saanvi,Mishra,Female,Kerala,Kozhikode,2022-12-01,IT,Software Developer,Bachelor,529720,Satisfactory,No,1994-09-08,2023-05-30
00-61167978,Pushti,Mody,Female,West Bengal,Kolkata,2018-08-09,Sales,Sales Specialist,Bachelor,328198,Satisfactory,No,1997-12-02,2019-02-05
00-97512508,Darpan,Chaudhary,Male,Delhi,Rohini,2024-10-23,Sales,Sales Representative,Bachelor,371995,Good,No,1997-07-23,2025-04-21
00-26944487,Sarthak,Kakar,Female,West Bengal,Howrah,2020-04-12,Marketing,Content Creator,High School,288266,Good,No,1976-10-31,2021-04-21
00-23470708,Finn,Dugar,Female,West Bengal,Howrah,2023-04-04,Sales,Sales Specialist,Bachelor,407604,Satisfactory,Yes,1992-04-15,2023-10-01
00-80591959,Oscar,Borde,Male,Karnataka,Bengaluru,2024-03-01,Operations,Inventory Specialist,Bachelor,400887,Good,No,1993-08-04,2024-08-28
00-29348212,Aarnav,Rege,Male,Delhi,Dwarka,2019-06-24,Sales,Sales Representative,Bachelor,352865,Excellent,Yes,1998-08-11,2019-12-21
00-20043277,Upma,Manne,Female,Kerala,Kozhikode,2019-01-13,Operations,Logistics Coordinator,Bachelor,358360,Satisfactory,No,1974-03-31,2021-04-22
00-93652460,Vincent,Mani,Male,Maharashtra,Pune,2022-10-02,Sales,Sales Representative,Bachelor,477460,Good,No,1979-04-26,2023-03-31
00-54099326,Barkha,Setty,Female,Punjab,Amritsar,2023-01-28,Customer Service,Customer Service Representative,High School,286796,Good,Yes,1999-10-07,2023-07-27
00-52501540,Vivaan,Lalla,Male,Maharashtra,Pune,2021-11-02,Sales,Sales Representative,Bachelor,347698,Satisfactory,Yes,1975-06-28,2022-05-01
00-82613940,Rudra,Sandal,Female,West Bengal,Durgapur,2015-02-14,Operations,Operations Analyst,Bachelor,410050,Excellent,Yes,2000-08-25,2021-03-17
00-94712997,Umang,Dixit,Male,Delhi,New Delhi,2022-12-19,Sales,Sales Specialist,Bachelor,354823,Good,No,2000-01-27,2023-07-01
00-22130508,Amaira,Dhar,Male,Tamil Nadu,Chennai,2019-01-28,Sales,Sales Representative,Bachelor,431734,Needs Improvement,No,2001-02-03,2022-07-21
00-95060193,Darpan,Gandhi,Male,Maharashtra,Pune,2022-11-04,Customer Service,Customer Service Representative,High School,350580,Excellent,No,1977-09-03,2023-05-03
00-32329103,Damyanti,Mani,Female,Karnataka,Bengaluru,2022-06-20,Sales,Sales Consultant,Bachelor,392496,Excellent,No,1988-01-26,2022-12-17
00-53536830,Jeet,Sidhu,Male,Tamil Nadu,Madurai,2023-09-25,Sales,Sales Specialist,Bachelor,394007,Good,Yes,1996-01-03,2024-03-23
00-60310319,Daksha,Rau,Female,Karnataka,Bengaluru,2019-04-16,IT,IT Support Specialist,High School,340565,Satisfactory,No,1976-10-18,2019-10-13
00-65304649,Xiti,Zacharia,Female,Maharashtra,Pune,2020-07-10,Finance,Financial Analyst,PhD,531146,Satisfactory,Yes,1992-08-04,2021-01-06
00-33497411,Raksha,Buch,Male,Maharashtra,Mumbai,2016-08-20,Operations,Operations Analyst,Bachelor,394234,Satisfactory,No,1978-10-24,2020-03-23
00-42323627,Balveer,Sankaran,Male,Uttar Pradesh,Lucknow,2020-10-12,Operations,Inventory Specialist,Bachelor,346503,Satisfactory,No,1967-04-15,2023-07-06
00-41163805,Ekantika,Krishna,Female,Maharashtra,Pune,2019-01-11,Operations,Inventory Specialist,High School,283192,Good,No,1976-11-18,2019-07-10
00-44269370,Gavin,Karnik,Male,Tamil Nadu,Chennai,2022-09-19,Operations,Operations Analyst,Bachelor,396250,Satisfactory,Yes,2003-08-13,2023-05-30
00-83363160,Ansh,Luthra,Female,West Bengal,Durgapur,2017-08-12,Sales,Sales Representative,Bachelor,300251,Good,No,1998-10-20,2022-03-24
00-88862539,Banjeet,Gill,Male,West Bengal,Durgapur,2017-07-02,Operations,Inventory Specialist,Bachelor,388179,Satisfactory,No,1977-12-14,2020-04-15
00-43567615,Zilmil,Sathe,Male,Maharashtra,Nagpur,2019-12-22,Sales,Sales Manager,PhD,744229,Needs Improvement,No,1968-12-14,2020-06-19
00-61632653,Arunima,Golla,Female,Karnataka,Bengaluru,2023-08-16,Customer Service,Customer Service Representative,Bachelor,355861,Excellent,No,1990-07-05,2024-02-12
00-61185849,Rajata,Swamy,Female,Kerala,Kozhikode,2020-02-05,Customer Service,Customer Service Representative,High School,383017,Satisfactory,No,1987-11-18,2020-08-03
00-49625201,Upma,Pall,Female,Delhi,New Delhi,2015-06-08,Customer Service,Customer Service Representative,High School,382985,Needs Improvement,Yes,1973-07-16,2021-10-06
00-46840133,Gauri,Nagi,Male,West Bengal,Howrah,2015-09-18,Sales,Sales Specialist,Master,410962,Good,No,1998-12-28,2024-01-22
00-16582607,Henry,Dyal,Female,Punjab,Jalandhar,2024-05-08,HR,HR Coordinator,Master,364361,Satisfactory,No,1975-04-17,2024-11-04
00-48412328,Nisha,Tandon,Female,Maharashtra,Pune,2023-04-22,IT,Software Developer,Master,475184,Needs Improvement,No,1988-03-19,2023-10-19
00-57287718,Nandini,Bansal,Male,Punjab,Ludhiana,2017-06-26,Operations,Logistics Coordinator,Bachelor,313216,Good,No,1992-08-18,2017-12-23
00-43638559,Gaurang,Murty,Male,West Bengal,Durgapur,2022-04-09,Sales,Sales Consultant,Bachelor,674690,Excellent,No,1985-11-22,2022-10-06
00-98473848,Ekiya,D’Alia,Male,Maharashtra,Nagpur,2022-10-28,Operations,Inventory Specialist,High School,284220,Satisfactory,Yes,1986-02-25,2023-04-26
00-23041121,Netra,Varkey,Male,Maharashtra,Mumbai,2023-11-17,Customer Service,Support Specialist,Bachelor,313796,Satisfactory,No,1983-12-09,2024-05-15
00-51464269,Aarav,Shere,Female,Karnataka,Bengaluru,2023-06-10,Operations,Logistics Coordinator,Bachelor,388205,Good,No,1969-01-30,2023-12-07
00-58970845,Chatura,Guha,Female,Delhi,Dwarka,2022-07-21,IT,Software Developer,Master,621979,Excellent,No,1990-11-09,2023-01-17
00-53851498,Janaki,Tara,Male,Delhi,Dwarka,2022-08-31,Marketing,Content Creator,Bachelor,405115,Good,No,1977-04-27,2023-02-27
00-27738187,Riya,Behl,Male,Delhi,Rohini,2023-03-21,IT,Software Developer,Bachelor,483519,Satisfactory,No,1982-06-03,2024-11-17
00-77349752,Amara,Deep,Male,Maharashtra,Mumbai,2024-12-26,IT,IT Manager,Master,809089,Good,No,1982-12-21,2025-06-24
00-74672520,Bhavna,Sarma,Female,Maharashtra,Mumbai,2024-12-08,Operations,Logistics Coordinator,Bachelor,263330,Good,No,1994-09-24,2025-06-06
00-55461591,Vedhika,Dara,Female,Karnataka,Bengaluru,2023-01-12,Operations,Operations Analyst,Master,343105,Good,Yes,1990-04-11,2023-07-11
00-28892086,Wriddhish,Dutt,Male,Maharashtra,Nagpur,2022-05-01,IT,System Administrator,Bachelor,475264,Needs Improvement,Yes,1986-06-14,2022-10-28
00-63339667,Akshay,Reddy,Male,Maharashtra,Pune,2024-02-06,IT,Software Developer,Bachelor,505714,Satisfactory,No,1983-01-13,2024-08-04
